wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc
-0.48539265138493226,-0.1302544245548835,-0.14385616015703648,-0.2875090038268743,-0.5841807701856475,-0.20046453678864487,-0.20748328025049123,-0.17556392623494113,-0.39589352499773334,1.4072828159339748,-0.4610361584400144,-1.1266443806549742,-0.41405207272291816,1.069601204565117,0.140877115907144,-0.7044074266216697,-0.553016962056919,-0.2869339642115179,-0.4221243079819409,-0.42718570434487413
-0.3481900720344482,0.6356311645223293,-0.14385616015703648,0.5109526479806931,0.166897104964058,-0.18290213773700698,-0.2668122976436858,1.7550916518496142,-0.5510506218353697,1.4072828159339748,-0.21026407479546236,-1.1266443806549742,-0.41405207272291816,0.8343355653783819,0.140877115907144,1.660341024432757,-0.023116271338901526,-0.06984146078118135,-0.4221243079819409,-0.5111991091109203
-0.6225952307354162,0.6356311645223293,-0.14385616015703648,-0.44720133418838776,-0.6142238851916357,-0.2102214251506659,-0.3261413150368804,-0.41689587349551055,-0.6286291702541879,1.4072828159339748,-0.46437978622194176,-1.1266443806549742,-0.41405207272291816,0.915558225829989,0.7987117599764697,0.47796679890554356,-0.2880666166979102,-0.23464160936299996,-0.4221243079819409,-0.6793267750713029
1.0238357214703921,-0.8961400136320963,0.09528910495501927,-0.07458589667818966,0.5875007150478931,-0.21217280282307013,-0.02949622807090749,-0.17556392623494113,1.1556774433786297,-1.5247329948829649,-0.10995524133764156,1.0608083618754525,0.11824882706993493,-1.1150083049536281,-0.8133445646457883,-0.7044074266216697,-0.553016962056919,-0.2627990312088978,-0.2527673208385649,-0.17504463361844544
-0.48539265138493226,0.6356311645223293,-0.14385616015703648,-0.3939705574012166,-0.2537065051197771,-0.20046453678864487,-0.2668122976436858,-0.2962298998652258,-0.4734720734165515,1.4072828159339748,-0.4008508583653219,-1.1266443806549742,-0.41405207272291816,1.0509293290193473,-0.3524988661580984,0.47796679890554356,-0.2880666166979102,-0.2013646562775795,-0.4221243079819409,-0.6793267750713029
-0.21098749268396416,0.6356311645223293,-0.14385616015703648,-0.2875090038268743,-0.4339651951557065,-0.1848535154094112,-0.20748328025049123,-0.05489795260465643,-0.08557933132246076,-0.6288392744020916,-0.38747634723761243,1.0608083618754525,-0.41405207272291816,1.1001551838385033,-0.45117406257114695,0.47796679890554356,-0.2880666166979102,-0.26910702505861406,-0.4221243079819409,-0.3011151689816598
0.13201895569224592,-0.1302544245548835,-0.14385616015703648,0.35126031761917964,2.5403031904371276,-0.06386809972035017,-0.14815426285729666,1.2724277573284755,-0.6286291702541879,-0.3106951982165758,1.16731057135861,1.0608083618754525,0.11824882706993493,-0.14033636978762304,-0.7561701231350219,0.47796679890554356,-0.2880666166979102,0.38116486312616077,1.102088576308443,4.091989134499053
0.13201895569224592,-0.8961400136320963,-0.14385616015703648,2.9063376034033954,-0.4339651951557065,-0.05996534437554175,3.589573832913962,-0.6582278207560799,0.30231341077163,1.4072828159339748,-0.4827697390225422,-1.1266443806549742,-0.41405207272291816,-1.1150083049536281,-0.37527006624118825,-0.7044074266216697,-0.553016962056919,-0.33922631906003575,-0.4221243079819409,-0.17504463361844544
-0.6225952307354162,-0.8961400136320963,-0.14385616015703648,-0.3939705574012166,-0.7343963452155887,-0.21217280282307013,-0.20748328025049123,-0.5375618471257952,-0.5510506218353697,-1.6469003203336707,-0.4844415529135059,1.0608083618754525,0.11824882706993493,-1.1150083049536281,1.1276290800376287,-0.7044074266216697,-0.553016962056919,-0.2964416650930666,-0.4221243079819409,-0.6793267750713029
-0.3481900720344482,0.6356311645223293,-0.14385616015703648,0.08510643368332384,-0.2837496201257653,-0.1868048930818154,-0.2668122976436858,0.7897638628073365,-0.39589352499773334,-0.42522706582661246,-0.37744546389183037,1.0608083618754525,-0.41405207272291816,0.8343355653783819,-0.5169575281621818,0.47796679890554356,-0.2880666166979102,-0.22988775892222563,-0.4221243079819409,-0.5111991091109203
0.9552344317951501,-0.1302544245548835,-0.14385616015703648,0.35126031761917964,0.5274144850359167,0.2795743706227908,0.14849082410867626,0.9104298364376212,0.8453632497033571,-0.6161135118433403,-0.048098127371985405,1.0608083618754525,1.1828506266556411,-0.5464496769190185,-0.8853449267885601,0.47796679890554356,-0.2880666166979102,-0.24681146649138233,0.255303640591563,-0.05401691966975956
-0.6225952307354162,2.167402342676755,-0.14385616015703648,-0.500432110975559,-0.6442670001976241,-0.21217280282307013,-0.2668122976436858,-0.6582278207560799,-0.5510506218353697,-0.11980875219984798,-0.4677234140038691,1.0608083618754525,-0.41405207272291816,1.186300429772026,0.7987117599764697,-0.7044074266216697,-0.553016962056919,-0.2536570111260974,-0.4221243079819409,-0.6793267750713029
-0.2795887823592062,-0.1302544245548835,-0.14385616015703648,-0.23427822703970314,-0.07344781508384778,-0.21217280282307013,-0.2668122976436858,-0.05489795260465643,-0.3183149765789152,-1.392385058469003,-0.24871579428762702,1.0608083618754525,0.11824882706993493,0.19705006818368015,-0.4229811498741342,0.47796679890554356,-0.2880666166979102,-0.14363932951033048,0.08594665344818705,0.11310218200771735
-0.5539939410601743,2.167402342676755,-0.14385616015703648,-0.500432110975559,-0.6442670001976241,-0.2063186698058575,-0.2668122976436858,-0.6582278207560799,-0.4734720734165515,1.4072828159339748,-0.4777542973496512,-1.1266443806549742,-0.41405207272291816,1.3216715329613844,1.237268188040351,-0.7044074266216697,-0.553016962056919,-0.2980262819098273,-0.5914812951253169,-1.1836089165241603
-0.3481900720344482,-0.8961400136320963,-0.14385616015703648,-0.500432110975559,-0.07344781508384778,-0.20241591446104906,-0.20748328025049123,-0.7788937943863646,-0.3183149765789152,-0.5779362226399949,-0.22698221370509916,1.0608083618754525,-0.41405207272291816,-1.1150083049536281,0.140877115907144,-0.7044074266216697,-0.553016962056919,-0.09519532973525988,-0.4221243079819409,-0.6793267750713029
0.543626693743698,-0.1302544245548835,-0.14385616015703648,0.457721871193522,0.10681087495208155,0.04736042760668979,0.029832789322287088,1.39309373095876,0.6902061528657207,-0.6627746437705812,-0.22029495814124445,1.0608083618754525,0.650549726862788,-0.04896087586581014,-1.1886413189352438,0.47796679890554356,-0.2880666166979102,-0.2661671438679797,-0.2527673208385649,-0.17504463361844544
-0.2795887823592062,-0.1302544245548835,-0.14385616015703648,-0.02135511989101849,-0.19362027510780067,-0.17899938239219856,0.029832789322287088,-0.17556392623494113,-0.24073642816009705,-0.6288392744020916,-0.3540400694183389,1.0608083618754525,-0.41405207272291816,-0.20125336573549843,-0.3524988661580984,-0.7044074266216697,-0.553016962056919,-0.22920863744426884,-0.2527673208385649,-0.17504463361844544
-0.5539939410601743,-0.8961400136320963,-0.14385616015703648,-0.1278166734653608,-0.5841807701856475,-0.2102214251506659,-0.08882524546410207,-0.17556392623494113,-0.4734720734165515,-1.6469003203336707,-0.4610361584400144,1.0608083618754525,0.11824882706993493,-1.1150083049536281,0.140877115907144,-0.7044074266216697,-0.553016962056919,-0.26950317926518114,-0.4221243079819409,-0.8474544410316855
-0.7597978100859003,-0.8961400136320963,-0.14385616015703648,0.8303373087037201,-0.8245256902335534,-0.21217280282307013,1.2164131371861786,-0.6582278207560799,-0.706207718673006,1.4072828159339748,-0.50450331960507,-1.1266443806549742,-0.41405207272291816,-1.1150083049536281,-1.8326268123538254,-0.7044074266216697,-0.553016962056919,-0.33922631906003575,-0.5914812951253169,-1.1836089165241603
-0.6225952307354162,-0.1302544245548835,-0.14385616015703648,-0.2875090038268743,-0.7043532302096005,-0.21217280282307013,-0.2668122976436858,-0.05489795260465643,-0.5510506218353697,-1.6469003203336707,-0.4777542973496512,1.0608083618754525,0.11824882706993493,1.2279530787815824,0.7987117599764697,-0.7044074266216697,-0.553016962056919,-0.27742626332996917,-0.4221243079819409,-0.6793267750713029
0.0634176660170039,0.6356311645223293,-0.14385616015703648,-0.18104745025253197,-0.2537065051197771,-0.09509014247881753,-0.2668122976436858,0.18643399465591295,-0.008000782903642608,-1.091594295002429,-0.33565011661773836,1.0608083618754525,-0.41405207272291816,0.15630291376869165,-0.4347281951866362,0.47796679890554356,-0.2880666166979102,-0.26950317926518114,-0.08341033369518894,-0.006916967658062711
-0.6225952307354162,2.9332879317539677,-0.14385616015703648,-0.500432110975559,-0.6142238851916357,-0.21217280282307013,-0.2668122976436858,-0.6582278207560799,-0.5510506218353697,-1.6469003203336707,-0.46270797233097805,1.0608083618754525,-0.41405207272291816,1.186300429772026,0.7987117599764697,-0.7044074266216697,-0.553016962056919,-0.23464160936299996,-0.4221243079819409,-0.6793267750713029
0.20062024536748793,0.6356311645223293,-0.14385616015703648,-0.2875090038268743,0.04672464494010511,-0.14387458428892277,-0.2668122976436858,-0.05489795260465643,0.30231341077163,-1.411963155770453,-0.2838238859978643,1.0608083618754525,-0.41405207272291816,0.4356061364698599,-0.4934634335901698,1.660341024432757,1.5665858008151508,-0.25976910455130836,-0.2527673208385649,-0.030920797591218768
-0.7597978100859003,-0.8961400136320963,-0.14385616015703648,-0.5536628877627301,-0.8245256902335534,-0.21217280282307013,-0.2668122976436858,-0.7788937943863646,-0.706207718673006,1.4072828159339748,-0.50450331960507,-1.1266443806549742,-0.41405207272291816,-1.1150083049536281,-1.8326268123538254,-0.7044074266216697,-0.553016962056919,-0.33922631906003575,-0.5914812951253169,-1.1836089165241603
-0.005183623658238125,-0.1302544245548835,2.008451225851465,0.19156798725766616,-0.13353404509582423,-0.11655529687526384,0.2671488588950654,-0.17556392623494113,-0.008000782903642608,-0.730645379453377,-0.3590555110912299,1.0608083618754525,-0.41405207272291816,0.1613478010850318,-0.5408787876594658,0.47796679890554356,-0.2880666166979102,-0.27440108577847777,-0.2527673208385649,-0.08336614030231598
0.13201895569224592,0.6356311645223293,-0.14385616015703648,0.138337210470495,0.166897104964058,-0.07947912109958385,0.20781984150187083,0.06576802102562827,0.1471563139339937,-0.3425096053769999,-0.30221383879846475,1.0608083618754525,0.11824882706993493,-0.018502377891872458,-0.7143079209882787,-0.7044074266216697,-0.553016962056919,-0.2631647120076461,-0.2527673208385649,-0.17504463361844544
-0.5539939410601743,0.6356311645223293,-0.14385616015703648,-0.3407397806140455,-0.5841807701856475,-0.2063186698058575,-0.2668122976436858,-0.17556392623494113,-0.5510506218353697,1.4072828159339748,-0.457692530658087,-1.1266443806549742,-0.41405207272291816,1.1783374258520753,0.140877115907144,0.47796679890554356,-0.2880666166979102,-0.25999547838363246,-0.4221243079819409,-0.8474544410316855
0.13201895569224592,0.6356311645223293,-0.14385616015703648,-0.18104745025253197,0.04672464494010511,-0.14192320661651855,-0.2668122976436858,0.18643399465591295,0.1471563139339937,-0.8833545362667593,-0.24035672483280862,1.0608083618754525,-0.41405207272291816,0.48406283867809885,-0.5422588589564987,1.660341024432757,1.301635455456142,-0.23391024772747251,0.08594665344818705,0.1352905962316431
-0.48539265138493226,-0.8961400136320963,-0.14385616015703648,-0.3407397806140455,-0.6743101152036123,-0.21217280282307013,-0.02949622807090749,-0.7788937943863646,-0.39589352499773334,-0.6288392744020916,-0.457692530658087,1.0608083618754525,-0.41405207272291816,-1.1150083049536281,-0.1058108751254772,-0.7044074266216697,-0.553016962056919,-0.289310889431905,-0.4221243079819409,-0.42718570434487413
